Time(s),X(m),Y(m),Z(m),Vx(m/s),Vy(m/s),Vz(m/s),Roll(rad),Pitch(rad),Yaw(rad),Mass(kg),Thrust(N),Mach,Altitude(m)
5.250000,1011.848729,209.784958,31.996399,181.980941,-5.846010,15.085849,0.000000,29.675705,0.733934,367.088608,4458.420125,0.538160,209.784958
5.260000,1013.667513,209.723386,32.149511,181.878355,-6.157176,15.311229,0.000000,29.770679,0.735144,366.835443,4450.056081,0.537944,209.723386
5.270000,1015.485364,209.659354,32.305059,181.785146,-6.403172,15.554752,0.000000,29.864401,0.736363,366.582278,4441.627944,0.537756,209.659354
5.280000,1017.302457,209.593513,32.463051,181.709274,-6.584133,15.799215,0.000000,29.956923,0.737589,366.329114,4433.135715,0.537613,209.593513
5.290000,1019.119008,209.526420,32.623359,181.655049,-6.709314,16.030853,0.000000,30.048324,0.738824,366.075949,4424.579394,0.537527,209.526420
5.300000,1020.935224,209.458520,32.785793,181.621667,-6.790047,16.243318,0.000000,30.138685,0.740067,365.822785,4415.958981,0.537493,209.458520
5.310000,1022.751307,209.390143,32.950124,181.608259,-6.837663,16.433130,0.000000,30.228085,0.741319,365.569620,4407.274475,0.537508,209.390143
5.320000,1024.567445,209.321519,33.116116,181.613855,-6.862404,16.599187,0.000000,30.316603,0.742579,365.316456,4398.525877,0.537571,209.321519
5.330000,1026.383819,209.252790,33.283536,181.637383,-6.872890,16.742055,0.000000,30.404313,0.743848,365.063291,4389.713187,0.537680,209.252790
5.340000,1028.200596,209.184030,33.452169,181.677675,-6.876026,16.863302,0.000000,30.491294,0.745126,364.810127,4380.836404,0.537830,209.184030
5.350000,1030.017931,209.115258,33.621819,181.733489,-6.877178,16.964995,0.000000,30.577620,0.746413,364.556962,4371.895530,0.538021,209.115258
5.360000,1031.835966,209.046454,33.792313,181.803517,-6.880427,17.049374,0.000000,30.663366,0.747710,364.303797,4362.890562,0.538250,209.046454
5.370000,1033.654830,208.977565,33.963500,181.886401,-6.888845,17.118658,0.000000,30.748607,0.749016,364.050633,4353.821503,0.538512,208.977565
5.380000,1035.474638,208.908518,34.135249,181.980742,-6.904734,17.174951,0.000000,30.833417,0.750332,363.797468,4344.688351,0.538806,208.908518
5.390000,1037.295489,208.839220,34.307451,182.085107,-6.929817,17.220204,0.000000,30.917871,0.751657,363.544304,4335.491107,0.539126,208.839220
5.400000,1039.117469,208.769566,34.480013,182.198032,-6.965388,17.256209,0.000000,31.002042,0.752993,363.291139,4326.229771,0.539471,208.769566
5.410000,1040.940649,208.699442,34.652859,182.318027,-7.012424,17.284619,0.000000,31.086006,0.754338,363.037975,4316.904342,0.539835,208.699442
5.420000,1042.765085,208.628725,34.825929,182.443581,-7.071666,17.306971,0.000000,31.169835,0.755694,362.784810,4307.514821,0.540216,208.628725
5.430000,1044.590817,208.557288,34.999176,182.573162,-7.143679,17.324714,0.000000,31.253606,0.757060,362.531646,4298.061208,0.540608,208.557288
5.440000,1046.417869,208.484999,35.172569,182.705220,-7.228889,17.339244,0.000000,31.337394,0.758437,362.278481,4288.543503,0.541008,208.484999
5.450000,1048.246251,208.411723,35.346088,182.838187,-7.327605,17.351935,0.000000,31.421273,0.759824,362.025316,4278.961705,0.541413,208.411723
5.460000,1050.075956,208.337323,35.519730,182.970481,-7.440031,17.364172,0.000000,31.505320,0.761222,361.772152,4269.315815,0.541816,208.337323
5.470000,1051.906961,208.261660,35.693504,183.100509,-7.566265,17.377387,0.000000,31.589611,0.762632,361.518987,4259.605832,0.542216,208.261660
5.480000,1053.739227,208.184597,35.867434,183.226668,-7.706278,17.393090,0.000000,31.674224,0.764052,361.265823,4249.831758,0.542606,208.184597
5.490000,1055.572701,208.105999,36.041564,183.347349,-7.859892,17.412910,0.000000,31.759237,0.765483,361.012658,4239.993591,0.542984,208.105999
5.500000,1057.407310,208.025731,36.215950,183.460948,-8.026728,17.438622,0.000000,31.844728,0.766926,360.759494,4230.091332,0.543345,208.025731
5.510000,1059.242969,207.943670,36.390672,183.565866,-8.206146,17.472193,0.000000,31.930777,0.768380,360.506329,4220.124980,0.543684,207.943670
5.520000,1061.079574,207.859698,36.565830,183.660528,-8.397149,17.515806,0.000000,32.017464,0.769846,360.253165,4210.094536,0.543998,207.859698
5.530000,1062.917008,207.773716,36.741549,183.743395,-8.598264,17.571886,0.000000,32.104870,0.771324,360.000000,4200.000000,0.544284,207.773716
5.540000,1064.755138,207.685642,36.917980,183.812986,-8.807371,17.643106,0.000000,32.193078,0.772814,359.746835,4189.841372,0.544536,207.685642
5.550000,1066.593817,207.595427,37.095303,183.867906,-9.021497,17.732358,0.000000,32.282171,0.774315,359.493671,4179.618651,0.544752,207.595427
5.560000,1068.432886,207.503061,37.273730,183.906881,-9.236552,17.842664,0.000000,32.372233,0.775829,359.240506,4169.331838,0.544928,207.503061
5.570000,1070.272174,207.408591,37.453500,183.928806,-9.447025,17.976983,0.000000,32.463348,0.777355,358.987342,4158.980933,0.545061,207.408591
5.580000,1072.111502,207.312134,37.634879,183.932792,-9.645696,18.137879,0.000000,32.555604,0.778893,358.734177,4148.565935,0.545148,207.312134
5.590000,1073.950684,207.213900,37.818148,183.918210,-9.823427,18.326992,0.000000,32.649087,0.780443,358.481013,4138.086845,0.545188,207.213900
5.600000,1075.789531,207.114208,38.003592,183.884722,-9.969226,18.544318,0.000000,32.743886,0.782006,358.227848,4127.543663,0.545176,207.114208
5.610000,1077.627854,207.013500,38.191466,183.832248,-10.070754,18.787411,0.000000,32.840088,0.783582,357.974684,4116.936388,0.545110,207.013500
5.620000,1079.465462,206.912346,38.381973,183.760866,-10.115428,19.050765,0.000000,32.937785,0.785170,357.721519,4106.265022,0.544987,206.912346
5.630000,1081.302209,206.811423,38.575192,183.674681,-10.092300,19.321896,0.000000,33.037040,0.786771,357.468354,4095.529563,0.544813,206.811423
5.640000,1083.138053,206.711427,38.770998,183.584365,-9.999584,19.580537,0.000000,33.137854,0.788384,357.215190,4084.730011,0.544614,206.711427
5.650000,1084.972961,206.613011,38.969160,183.490823,-9.841617,19.816275,0.000000,33.240226,0.790011,356.962025,4073.866368,0.544389,206.613011
5.660000,1086.806908,206.516754,39.169366,183.394699,-9.625679,20.020542,0.000000,33.344155,0.791650,356.708861,4062.938632,0.544138,206.516754
5.670000,1088.639872,206.423147,39.371238,183.296393,-9.360745,20.187242,0.000000,33.449643,0.793302,356.455696,4051.946803,0.543864,206.423147
5.680000,1090.471833,206.332584,39.574366,183.196130,-9.056265,20.312731,0.000000,33.556686,0.794967,356.202532,4040.890883,0.543566,206.332584
5.690000,1092.302774,206.245371,39.778319,183.094067,-8.721293,20.395364,0.000000,33.665286,0.796644,355.949367,4029.770870,0.543246,206.245371
5.700000,1094.132678,206.161731,39.982669,182.990380,-8.364022,20.434925,0.000000,33.775439,0.798335,355.696203,4018.586765,0.542906,206.161731
5.710000,1095.961531,206.081814,40.186990,182.885342,-7.991640,20.432097,0.000000,33.887144,0.800039,355.443038,4007.338568,0.542549,206.081814
5.720000,1097.789325,206.005711,40.390870,182.779375,-7.610379,20.388066,0.000000,34.000399,0.801755,355.189873,3996.026278,0.542177,206.005711
5.730000,1099.616056,205.933454,40.593913,182.673105,-7.225679,20.304234,0.000000,34.115201,0.803485,354.936709,3984.649896,0.541793,205.933454
5.740000,1101.441730,205.865029,40.795733,182.567450,-6.842445,20.182042,0.000000,34.231544,0.805227,354.683544,3973.209422,0.541400,205.865029
5.750000,1103.266369,205.800374,40.995962,182.463886,-6.465539,20.022864,0.000000,34.349325,0.806983,354.430380,3961.704855,0.541005,205.800374
5.760000,1105.090026,205.739359,41.194242,182.365630,-6.101512,19.828039,0.000000,34.468623,0.808752,354.177215,3950.136196,0.540619,205.739359
5.770000,1106.912959,205.681551,41.390241,182.293390,-5.780798,19.599869,0.000000,34.589334,0.810533,353.924051,3938.503445,0.540304,205.681551
5.780000,1108.734798,205.618581,41.583775,182.183877,-6.296943,19.353412,0.000000,34.708819,0.812327,353.670886,3926.806602,0.539956,205.618581
5.790000,1110.555365,205.550179,41.775188,182.056700,-6.840291,19.141317,0.000000,34.827023,0.814135,353.417722,3915.045666,0.539575,205.550179
5.800000,1112.374604,205.476235,41.964855,181.923916,-7.394334,18.966726,0.000000,34.943935,0.815955,353.164557,3903.220638,0.539196,205.476235
5.810000,1114.192489,205.396704,42.153173,181.788449,-7.953092,18.831740,0.000000,35.059550,0.817789,352.911392,3891.331517,0.538827,205.396704
5.820000,1116.009008,205.311591,42.340557,181.651956,-8.511371,18.738453,0.000000,35.173866,0.819635,352.658228,3879.378305,0.538472,205.311591
5.830000,1117.824165,205.220955,42.527446,181.515698,-9.063578,18.688935,0.000000,35.286881,0.821495,352.405063,3867.361000,0.538136,205.220955
5.840000,1119.637973,205.124922,42.714297,181.380777,-9.603307,18.685059,0.000000,35.398596,0.823367,352.151899,3855.279603,0.537821,205.124922
5.850000,1121.450456,205.023690,42.901579,181.248253,-10.123129,18.728185,0.000000,35.509009,0.825252,351.898734,3843.134113,0.537529,205.023690
5.860000,1123.261648,204.917545,43.089766,181.119224,-10.614531,18.818705,0.000000,35.618122,0.827150,351.645570,3830.924531,0.537260,204.917545
5.870000,1125.071597,204.806864,43.279321,180.994899,-11.068102,18.955461,0.000000,35.725932,0.829061,351.392405,3818.650857,0.537017,204.806864
5.880000,1126.880363,204.692123,43.470672,180.876642,-11.474067,19.135121,0.000000,35.832442,0.830985,351.139241,3806.313091,0.536800,204.692123
5.890000,1128.688023,204.573891,43.664189,180.765970,-11.823259,19.351734,0.000000,35.937649,0.832922,350.886076,3793.911232,0.536609,204.573891
5.900000,1130.494668,204.452807,43.860157,180.664463,-12.108384,19.596779,0.000000,36.041555,0.834871,350.632911,3781.445281,0.536444,204.452807
5.910000,1132.300404,204.329555,44.058756,180.573612,-12.325212,19.859903,0.000000,36.144159,0.836834,350.379747,3768.915238,0.536304,204.329555
5.920000,1134.105486,204.204780,44.259910,180.508202,-12.477494,20.115400,0.000000,36.245551,0.838809,350.126582,3756.321102,0.536226,204.204780
5.930000,1135.910163,204.079016,44.463446,180.467737,-12.576435,20.353653,0.000000,36.345824,0.840797,349.873418,3743.662875,0.536205,204.079016
5.940000,1137.714672,203.952674,44.669135,180.450849,-12.634189,20.568870,0.000000,36.445068,0.842798,349.620253,3730.940554,0.536238,203.952674
5.950000,1139.519232,203.826049,44.876717,180.456039,-12.662467,20.758144,0.000000,36.543374,0.844811,349.367089,3718.154142,0.536321,203.826049
5.960000,1141.324049,203.699333,45.085925,180.481701,-12.671647,20.920853,0.000000,36.640831,0.846837,349.113924,3705.303637,0.536452,203.699333
5.970000,1143.129311,203.572629,45.296504,180.526143,-12.670396,21.057935,0.000000,36.737527,0.848876,348.860759,3692.389040,0.536627,203.572629
5.980000,1144.935187,203.445972,45.508217,180.587621,-12.665673,21.171258,0.000000,36.833549,0.850927,348.607595,3679.410351,0.536844,203.445972
5.990000,1146.741830,203.319343,45.720849,180.664349,-12.662920,21.263158,0.000000,36.928985,0.852991,348.354430,3666.367569,0.537098,203.319343
6.000000,1148.549375,203.192679,45.934210,180.754516,-12.666332,21.336145,0.000000,37.023920,0.855067,348.101266,3653.260695,0.537386,203.192679
6.010000,1150.357938,203.065888,46.148137,180.856293,-12.679119,21.392732,0.000000,37.118442,0.857156,347.848101,3640.089729,0.537704,203.065888
6.020000,1152.167617,202.938851,46.362491,180.967832,-12.703724,21.435354,0.000000,37.212636,0.859258,347.594937,3626.854671,0.538049,202.938851
6.030000,1153.978489,202.811431,46.577154,181.087271,-12.742011,21.466342,0.000000,37.306589,0.861372,347.341772,3613.555520,0.538415,202.811431
6.040000,1155.790617,202.683477,46.792034,181.212733,-12.795397,21.487925,0.000000,37.400389,0.863498,347.088608,3600.192277,0.538799,202.683477
6.050000,1157.604040,202.554827,47.007056,181.342328,-12.864952,21.502259,0.000000,37.494121,0.865637,346.835443,3586.764942,0.539195,202.554827
6.060000,1159.418782,202.425313,47.222171,181.474152,-12.951465,21.511461,0.000000,37.587874,0.867788,346.582278,3573.273514,0.539600,202.425313
6.070000,1161.234844,202.294758,47.437347,181.606289,-13.055484,21.517652,0.000000,37.681735,0.869952,346.329114,3559.717994,0.540009,202.294758
6.080000,1163.052213,202.162985,47.652577,181.736817,-13.177328,21.523004,0.000000,37.775793,0.872128,346.075949,3546.098382,0.540416,202.162985
6.090000,1164.870851,202.029814,47.867875,181.863805,-13.317083,21.529786,0.000000,37.870138,0.874316,345.822785,3532.414677,0.540818,202.029814
6.100000,1166.690704,201.895068,48.083279,181.985326,-13.474563,21.540415,0.000000,37.964860,0.876517,345.569620,3518.666880,0.541209,201.895068
6.110000,1168.511698,201.758576,48.298854,182.099461,-13.649257,21.557501,0.000000,38.060049,0.878729,345.316456,3504.854991,0.541585,201.758576
6.120000,1170.333742,201.620173,48.514693,182.204316,-13.840235,21.583892,0.000000,38.155797,0.880955,345.063291,3490.979010,0.541941,201.620173
6.130000,1172.156722,201.479713,48.730920,182.298037,-14.046024,21.622707,0.000000,38.252199,0.883192,344.810127,3477.038936,0.542273,201.479713
6.140000,1173.980510,201.337069,48.947694,182.378837,-14.264439,21.677345,0.000000,38.349346,0.885442,344.556962,3463.034770,0.542576,201.337069
6.150000,1175.804961,201.192145,49.165208,182.445029,-14.492365,21.751464,0.000000,38.447336,0.887703,344.303797,3448.966512,0.542847,201.192145
6.160000,1177.629911,201.044890,49.383697,182.495072,-14.725491,21.848884,0.000000,38.546263,0.889977,344.050633,3434.834161,0.543080,201.044890
6.170000,1179.455188,200.895310,49.603431,182.527621,-14.958014,21.973395,0.000000,38.646225,0.892263,343.797468,3420.637718,0.543272,200.895310
6.180000,1181.280604,200.743486,49.824716,182.541594,-15.182353,22.128423,0.000000,38.747320,0.894561,343.544304,3406.377183,0.543421,200.743486
6.190000,1183.105966,200.589597,50.047880,182.536226,-15.388962,22.316497,0.000000,38.849649,0.896872,343.291139,3392.052556,0.543521,200.589597
6.200000,1184.931077,200.433933,50.273266,182.511107,-15.566377,22.538553,0.000000,38.953310,0.899194,343.037975,3377.663836,0.543571,200.433933
6.210000,1186.755739,200.276916,50.501197,182.466165,-15.701678,22.793147,0.000000,39.058407,0.901528,342.784810,3363.211024,0.543565,200.276916
6.220000,1188.579754,200.119102,50.731955,182.401568,-15.781452,23.075801,0.000000,39.165042,0.903874,342.531646,3348.694120,0.543499,200.119102
6.230000,1190.402967,199.961169,50.965705,182.321273,-15.793267,23.374955,0.000000,39.273296,0.906232,342.278481,3334.113123,0.543378,199.961169
6.240000,1192.225370,199.803835,51.202361,182.240273,-15.733387,23.665622,0.000000,39.383169,0.908602,342.025316,3319.468034,0.543236,199.803835
6.250000,1194.046967,199.647784,51.441732,182.159778,-15.605149,23.937049,0.000000,39.494663,0.910984,341.772152,3304.758853,0.543071,199.647784
6.260000,1195.867774,199.493636,51.683531,182.080671,-15.414773,24.179884,0.000000,39.607776,0.913377,341.518987,3289.985579,0.542886,199.493636
6.270000,1197.687809,199.341932,51.927399,182.003507,-15.170374,24.386868,0.000000,39.722510,0.915782,341.265823,3275.148213,0.542682,199.341932
6.280000,1199.507095,199.193123,52.172929,181.928592,-14.880902,24.552986,0.000000,39.838862,0.918198,341.012658,3260.246755,0.542458,199.193123
6.290000,1201.325656,199.047570,52.419681,181.856093,-14.555295,24.675207,0.000000,39.956833,0.920626,340.759494,3245.281205,0.542218,199.047570
6.300000,1203.143518,198.905551,52.667202,181.786153,-14.201958,24.752036,0.000000,40.076421,0.923065,340.506329,3230.251562,0.541963,198.905551
6.310000,1204.960707,198.767265,52.915032,181.718986,-13.828542,24.783041,0.000000,40.197624,0.925516,340.253165,3215.157827,0.541695,198.767265
6.320000,1206.777257,198.632846,53.162717,181.654963,-13.441944,24.768453,0.000000,40.320440,0.927978,340.000000,3200.000000,0.541417,198.632846
6.330000,1208.593204,198.502361,53.409805,181.594730,-13.048496,24.708855,0.000000,40.444864,0.930451,339.746835,3184.778080,0.541134,198.502361
6.340000,1210.408599,198.375816,53.655855,181.539499,-12.654485,24.604973,0.000000,40.570888,0.932935,339.493671,3169.492069,0.540850,198.375816
6.350000,1212.223523,198.253135,53.900430,181.492319,-12.268114,24.457559,0.000000,40.698494,0.935430,339.240506,3154.141964,0.540577,198.253135
6.360000,1214.038277,198.133877,54.143110,181.475487,-11.925807,24.267915,0.000000,40.827565,0.937937,338.987342,3138.727768,0.540387,198.133877
6.370000,1215.852210,198.009386,54.383332,181.393303,-12.449078,24.022296,0.000000,40.955355,0.940454,338.734177,3123.249479,0.540154,198.009386
6.380000,1217.665113,197.879399,54.621513,181.290206,-12.998726,23.818006,0.000000,41.081806,0.942982,338.481013,3107.707098,0.539886,197.879399
6.390000,1219.476901,197.743828,54.858106,181.178824,-13.557039,23.659321,0.000000,41.206905,0.945521,338.227848,3092.100625,0.539620,197.743828
6.400000,1221.287523,197.602662,55.093592,181.062248,-14.116621,23.548591,0.000000,41.330647,0.948071,337.974684,3076.430059,0.539362,197.602662
6.410000,1223.096946,197.455954,55.328470,180.942273,-14.670763,23.487855,0.000000,41.453028,0.950631,337.721519,3060.695401,0.539117,197.455954
6.420000,1224.905150,197.303832,55.563258,180.820351,-15.212259,23.478796,0.000000,41.574048,0.953202,337.468354,3044.896651,0.538888,197.303832
6.430000,1226.712128,197.146501,55.798483,180.697868,-15.733063,23.522435,0.000000,41.693705,0.955784,337.215190,3029.033809,0.538677,197.146501
6.440000,1228.517891,196.984259,56.034669,180.576287,-16.224246,23.618689,0.000000,41.811997,0.958376,336.962025,3013.106874,0.538485,196.984259
6.450000,1230.322463,196.817497,56.272328,180.457225,-16.676222,23.765835,0.000000,41.928925,0.960979,336.708861,2997.115847,0.538314,196.817497
6.460000,1232.125888,196.646703,56.511928,180.342491,-17.079305,23.959999,0.000000,42.044488,0.963592,336.455696,2981.060727,0.538163,196.646703
6.470000,1233.928229,196.472458,56.753876,180.234058,-17.424592,24.194854,0.000000,42.158685,0.966215,336.202532,2964.941516,0.538034,196.472458
6.480000,1235.729568,196.295407,56.998494,180.133941,-17.705031,24.461753,0.000000,42.271515,0.968849,335.949367,2948.758212,0.537926,196.295407
6.490000,1237.530008,196.116244,57.245998,180.044020,-17.916364,24.750408,0.000000,42.382979,0.971493,335.696203,2932.510816,0.537839,196.116244
6.500000,1239.329844,195.935626,57.496294,179.983575,-18.061773,25.029618,0.000000,42.493179,0.974147,335.443038,2916.199327,0.537817,195.935626
6.510000,1241.129360,195.754099,57.749187,179.951600,-18.152662,25.289293,0.000000,42.602222,0.976812,335.189873,2899.823746,0.537855,195.754099
6.520000,1242.928822,195.572086,58.004418,179.946165,-18.201358,25.523099,0.000000,42.710211,0.979486,334.936709,2883.384073,0.537948,195.572086
6.530000,1244.728473,195.389887,58.261694,179.965168,-18.219892,25.727559,0.000000,42.817251,0.982171,334.683544,2866.880308,0.538092,195.389887
6.540000,1246.528537,195.207695,58.520709,180.006377,-18.219174,25.901551,0.000000,42.923441,0.984866,334.430380,2850.312450,0.538283,195.207695
6.550000,1248.329212,195.025609,58.781166,180.067491,-18.208599,26.045679,0.000000,43.028884,0.987570,334.177215,2833.680500,0.538516,195.025609
6.560000,1250.130674,194.843649,59.042783,180.146172,-18.195966,26.161681,0.000000,43.133679,0.990285,333.924051,2816.984458,0.538788,194.843649
6.570000,1251.933075,194.661773,59.305303,180.240074,-18.187593,26.251987,0.000000,43.237927,0.993010,333.670886,2800.224323,0.539095,194.661773
6.580000,1253.736543,194.479888,59.568497,180.346855,-18.188523,26.319395,0.000000,43.341728,0.995744,333.417722,2783.400096,0.539433,194.479888
6.590000,1255.541185,194.297861,59.832165,180.464180,-18.202743,26.366889,0.000000,43.445181,0.998489,333.164557,2766.511777,0.539796,194.297861
6.600000,1257.347082,194.115527,60.096141,180.589722,-18.233380,26.397528,0.000000,43.548387,1.001243,332.911392,2749.559365,0.540181,194.115527
6.610000,1259.154294,193.932698,60.360285,180.721159,-18.282866,26.414411,0.000000,43.651445,1.004007,332.658228,2732.542862,0.540582,193.932698
6.620000,1260.962856,193.749168,60.624492,180.856172,-18.353056,26.420672,0.000000,43.754457,1.006781,332.405063,2715.462266,0.540996,193.749168
6.630000,1262.772780,193.564715,60.888687,180.992440,-18.445311,26.419507,0.000000,43.857525,1.009565,332.151899,2698.317577,0.541417,193.564715
6.640000,1264.584056,193.379109,61.152829,181.127646,-18.560537,26.414217,0.000000,43.960749,1.012358,331.898734,2681.108797,0.541840,193.379109
6.650000,1266.396651,193.192117,61.416911,181.259472,-18.699196,26.408253,0.000000,44.064234,1.015162,331.645570,2663.835924,0.542259,193.192117
6.660000,1268.210507,193.003505,61.680964,181.385609,-18.861266,26.405274,0.000000,44.168083,1.017975,331.392405,2646.498959,0.542671,193.003505
6.670000,1270.025545,192.813043,61.945056,181.503769,-19.046172,26.409196,0.000000,44.272401,1.020798,331.139241,2629.097901,0.543070,192.813043
6.680000,1271.841662,192.620516,62.209298,181.611699,-19.252673,26.424227,0.000000,44.377294,1.023631,330.886076,2611.632751,0.543452,192.620516
6.690000,1273.658734,192.425729,62.473847,181.707210,-19.478702,26.454886,0.000000,44.482869,1.026474,330.632911,2594.103509,0.543810,192.425729
6.700000,1275.476616,192.228518,62.738907,181.788210,-19.721152,26.505976,0.000000,44.589235,1.029326,330.379747,2576.510175,0.544141,192.228518
6.710000,1277.295144,192.028761,63.004732,181.852755,-19.975631,26.582492,0.000000,44.696502,1.032189,330.126582,2558.852748,0.544439,192.028761
6.720000,1279.114135,191.826400,63.271626,181.899105,-20.236179,26.689430,0.000000,44.804781,1.035061,329.873418,2541.131229,0.544701,191.826400
6.730000,1280.933393,191.621449,63.539941,181.925798,-20.495007,26.831461,0.000000,44.914184,1.037943,329.620253,2523.345618,0.544922,191.621449
6.740000,1282.752710,191.414026,63.810065,181.931718,-20.742324,27.012436,0.000000,45.024825,1.040835,329.367089,2505.495914,0.545096,191.414026
6.750000,1284.571871,191.204363,64.082412,181.916149,-20.966360,27.234735,0.000000,45.136818,1.043737,329.113924,2487.582118,0.545220,191.204363
6.760000,1286.390659,190.992825,64.357398,181.878785,-21.153714,27.498524,0.000000,45.250280,1.046649,328.860759,2469.604230,0.545288,190.992825
6.770000,1288.208856,190.779924,64.635409,181.819669,-21.290108,27.801089,0.000000,45.365329,1.049571,328.607595,2451.562250,0.545295,190.779924
6.780000,1290.026255,190.566310,64.916764,181.739916,-21.361442,28.135554,0.000000,45.482078,1.052502,328.354430,2433.456177,0.545236,190.566310
6.790000,1291.842884,190.352718,65.201458,181.662850,-21.359241,28.469376,0.000000,45.600528,1.055444,328.101266,2415.286012,0.545162,190.352718
6.800000,1293.658785,190.139867,65.489374,181.590162,-21.285036,28.791612,0.000000,45.720679,1.058396,327.848101,2397.051755,0.545072,190.139867
6.810000,1295.474017,189.928436,65.780294,181.523199,-21.143109,29.092043,0.000000,45.842532,1.061357,327.594937,2378.753405,0.544968,189.928436
6.820000,1297.288646,189.719037,66.073914,181.462921,-20.939871,29.361908,0.000000,45.966088,1.064329,327.341772,2360.390963,0.544850,189.719037
6.830000,1299.102746,189.512207,66.369856,181.409947,-20.683054,29.594264,0.000000,46.091346,1.067310,327.088608,2341.964429,0.544719,189.512207
6.840000,1300.916392,189.308397,66.667696,181.364650,-20.380964,29.783977,0.000000,46.218305,1.070302,326.835443,2323.473802,0.544578,189.308397
6.850000,1302.729665,189.107978,66.966971,181.327271,-20.041930,29.927480,0.000000,46.346965,1.073303,326.582278,2304.919083,0.544428,189.107978
6.860000,1304.542645,188.911238,67.267195,181.298047,-19.674000,30.022419,0.000000,46.477323,1.076315,326.329114,2286.300272,0.544271,188.911238
6.870000,1306.355419,188.718389,67.567868,181.277357,-19.284906,30.067297,0.000000,46.609377,1.079336,326.075949,2267.617369,0.544111,188.718389
6.880000,1308.168079,188.529565,67.868479,181.265986,-18.882379,30.061150,0.000000,46.743119,1.082367,325.822785,2248.870373,0.543952,188.529565
6.890000,1309.980740,188.344809,68.168512,181.266077,-18.475612,30.003278,0.000000,46.878534,1.085409,325.569620,2230.059285,0.543802,188.344809
6.900000,1311.793633,188.163928,68.467441,181.289344,-18.088094,29.892852,0.000000,47.015555,1.088460,325.316456,2211.184105,0.543702,188.163928
6.910000,1313.606223,187.977926,68.763881,181.258956,-18.600162,29.644035,0.000000,47.151289,1.091521,325.063291,2192.244833,0.543645,187.977926
6.920000,1315.418100,187.786359,69.058270,181.187711,-19.156728,29.438925,0.000000,47.285617,1.094593,324.810127,2173.241468,0.543509,187.786359
6.930000,1317.229127,187.589131,69.351148,181.102672,-19.722851,29.287766,0.000000,47.418521,1.097674,324.556962,2154.174011,0.543366,187.589131
6.940000,1319.039207,187.386245,69.643081,181.008094,-20.288549,29.193274,0.000000,47.549990,1.100766,324.303797,2135.042461,0.543228,187.386245
6.950000,1320.848269,187.177791,69.934653,180.906205,-20.845381,29.157190,0.000000,47.680022,1.103868,324.050633,2115.846819,0.543099,187.177791
6.960000,1322.656258,186.963944,70.226457,180.798822,-21.384689,29.180456,0.000000,47.808614,1.106979,323.797468,2096.587085,0.542980,186.963944
6.970000,1324.463135,186.744972,70.519086,180.687753,-21.897267,29.262934,0.000000,47.935762,1.110101,323.544304,2077.263259,0.542874,186.744972
6.980000,1326.268885,186.521237,70.813116,180.574958,-22.373450,29.402981,0.000000,48.061466,1.113233,323.291139,2057.875340,0.542781,186.521237
6.990000,1328.073511,186.293202,71.109087,180.462613,-22.803511,29.597036,0.000000,48.185725,1.116376,323.037975,2038.423330,0.542702,186.293202
7.000000,1329.877042,186.061419,71.407480,180.353093,-23.178329,29.839352,0.000000,48.308536,1.119528,322.784810,2018.907226,0.542638,186.061419
7.010000,1331.679531,185.826517,71.708700,180.248874,-23.490200,30.122025,0.000000,48.429899,1.122691,322.531646,1999.327031,0.542588,185.826517
7.020000,1333.481054,185.589181,72.013055,180.152368,-23.733625,30.435410,0.000000,48.549812,1.125865,322.278481,1979.682743,0.542552,185.589181
7.030000,1335.281851,185.350118,72.320594,180.079648,-23.906232,30.753959,0.000000,48.668345,1.129048,322.025316,1959.974363,0.542563,185.350118
7.040000,1337.082256,185.109951,72.631143,180.040569,-24.016685,31.054865,0.000000,48.785618,1.132242,321.772152,1940.201891,0.542640,185.109951
7.050000,1338.882585,184.869180,72.944439,180.032829,-24.077180,31.329585,0.000000,48.901750,1.135446,321.518987,1920.365326,0.542776,184.869180
7.060000,1340.683123,184.628177,73.260163,180.053856,-24.100243,31.572481,0.000000,49.016858,1.138661,321.265823,1900.464669,0.542966,184.628177
7.070000,1342.484132,184.387198,73.577969,180.100874,-24.097878,31.780557,0.000000,49.131061,1.141886,321.012658,1880.499920,0.543204,184.387198
7.080000,1344.285842,184.146388,73.897499,180.170980,-24.081003,31.952983,0.000000,49.244472,1.145122,320.759494,1860.471078,0.543485,184.146388
7.090000,1346.088454,183.905797,74.218405,180.261198,-24.059187,32.090575,0.000000,49.357208,1.148368,320.506329,1840.378145,0.543805,183.905797
7.100000,1347.892139,183.665391,74.540358,180.368532,-24.040594,32.195336,0.000000,49.469382,1.151625,320.253165,1820.221118,0.544158,183.665391
7.110000,1349.697039,183.425070,74.863059,180.489990,-24.032056,32.270092,0.000000,49.581109,1.154892,320.000000,1800.000000,0.544541,183.425070
7.120000,1351.503265,183.184678,75.186241,180.622593,-24.039212,32.318236,0.000000,49.692504,1.158170,319.746835,1779.714789,0.544948,183.184678
7.130000,1353.310899,182.944011,75.509677,180.763381,-24.066653,32.343570,0.000000,49.803682,1.161459,319.493671,1759.365486,0.545375,182.944011
7.140000,1355.119993,182.702831,75.833179,180.909410,-24.118051,32.350214,0.000000,49.914759,1.164759,319.240506,1738.952091,0.545816,182.702831
