Time(s),X(m),Y(m),Z(m),Vx(m/s),Vy(m/s),Vz(m/s),Roll(rad),Pitch(rad),Yaw(rad),Mass(kg),Thrust(N),Mach,Altitude(m)
6.770000,1223.334850,183.222804,-21.980053,154.094486,-18.781784,-8.512415,0.000000,41.615587,0.138662,328.607595,2451.562250,0.457811,183.222804
6.780000,1224.873582,183.030317,-22.066101,153.873228,-19.248708,-8.604796,0.000000,41.723667,0.138756,328.354430,2433.456177,0.457348,183.030317
6.790000,1226.410173,182.833168,-22.152861,153.659058,-19.714887,-8.675969,0.000000,41.830733,0.138849,328.101266,2415.286012,0.456906,182.833168
6.800000,1227.944706,182.631409,-22.240054,153.453281,-20.175903,-8.719363,0.000000,41.936787,0.138942,327.848101,2397.051755,0.456487,182.631409
6.810000,1229.477285,182.425175,-22.327300,153.257866,-20.623409,-8.724574,0.000000,42.041831,0.139034,327.594937,2378.753405,0.456090,182.425175
6.820000,1231.008048,182.214782,-22.414055,153.076386,-21.039278,-8.675494,0.000000,42.145864,0.139126,327.341772,2360.390963,0.455717,182.214782
6.830000,1232.537207,182.000968,-22.499593,152.915855,-21.381400,-8.553794,0.000000,42.248887,0.139217,327.088608,2341.964429,0.455367,182.000968
6.840000,1234.065068,181.785215,-22.583328,152.786108,-21.575298,-8.373506,0.000000,42.350902,0.139308,326.835443,2323.473802,0.455038,181.785215
6.850000,1235.591992,181.569171,-22.665241,152.692436,-21.604350,-8.191310,0.000000,42.451961,0.139397,326.582278,2304.919083,0.454748,181.569171
6.860000,1237.118239,181.353667,-22.745751,152.624634,-21.550403,-8.050950,0.000000,42.552137,0.139487,326.329114,2286.300272,0.454505,181.353667
6.870000,1238.643998,181.138949,-22.825260,152.575944,-21.471847,-7.950941,0.000000,42.651500,0.139575,326.075949,2267.617369,0.454315,181.138949
6.880000,1240.169435,180.925018,-22.904060,152.543654,-21.393110,-7.880028,0.000000,42.750120,0.139663,325.822785,2248.870373,0.454177,180.925018
6.890000,1241.694697,180.711779,-22.982357,152.526196,-21.323890,-7.829665,0.000000,42.848066,0.139750,325.569620,2230.059285,0.454089,180.711779
6.900000,1243.219919,180.499097,-23.060299,152.522242,-21.268198,-7.794228,0.000000,42.945405,0.139836,325.316456,2211.184105,0.454048,180.499097
6.910000,1244.745224,180.286820,-23.137999,152.530476,-21.227705,-7.769984,0.000000,43.042205,0.139922,325.063291,2192.244833,0.454051,180.286820
6.920000,1246.270719,180.074789,-23.215543,152.549542,-21.203051,-7.754360,0.000000,43.138536,0.140007,324.810127,2173.241468,0.454093,180.074789
6.930000,1247.796500,179.862845,-23.292998,152.578037,-21.194396,-7.745506,0.000000,43.234462,0.140091,324.556962,2154.174011,0.454171,179.862845
6.940000,1249.322645,179.650829,-23.370418,152.614515,-21.201677,-7.742035,0.000000,43.330053,0.140174,324.303797,2135.042461,0.454278,179.650829
6.950000,1250.849220,179.438581,-23.447847,152.657494,-21.224736,-7.742862,0.000000,43.425374,0.140257,324.050633,2115.846819,0.454412,179.438581
6.960000,1252.376274,179.225947,-23.525318,152.705459,-21.263387,-7.747112,0.000000,43.520493,0.140339,323.797468,2096.587085,0.454567,179.225947
6.970000,1253.903843,179.012773,-23.602858,152.756867,-21.317453,-7.754045,0.000000,43.615478,0.140420,323.544304,2077.263259,0.454738,179.012773
6.980000,1255.431944,178.798905,-23.680489,152.810153,-21.386786,-7.763014,0.000000,43.710396,0.140500,323.291139,2057.875340,0.454922,178.798905
6.990000,1256.960582,178.584192,-23.758223,152.863734,-21.471275,-7.773433,0.000000,43.805314,0.140579,323.037975,2038.423330,0.455113,178.584192
7.000000,1258.489742,178.368484,-23.836070,152.916007,-21.570857,-7.784746,0.000000,43.900301,0.140657,322.784810,2018.907226,0.455306,178.368484
7.010000,1260.019395,178.151629,-23.914034,152.965361,-21.685509,-7.796408,0.000000,43.995425,0.140734,322.531646,1999.327031,0.455498,178.151629
7.020000,1261.549497,177.933476,-23.992113,153.010170,-21.815254,-7.807861,0.000000,44.090754,0.140811,322.278481,1979.682743,0.455683,177.933476
7.030000,1263.079985,177.713874,-24.070298,153.048806,-21.960152,-7.818514,0.000000,44.186358,0.140887,322.025316,1959.974363,0.455856,177.713874
7.040000,1264.610782,177.492672,-24.148575,153.079638,-22.120293,-7.827718,0.000000,44.282306,0.140961,321.772152,1940.201891,0.456013,177.492672
7.050000,1266.141792,177.269714,-24.226923,153.101041,-22.295782,-7.834732,0.000000,44.378669,0.141035,321.518987,1920.365326,0.456149,177.269714
7.060000,1267.672906,177.044847,-24.305310,153.111403,-22.486723,-7.838686,0.000000,44.475517,0.141108,321.265823,1900.464669,0.456260,177.044847
7.070000,1269.203997,176.817915,-24.383695,153.109141,-22.693186,-7.838518,0.000000,44.572922,0.141180,321.012658,1880.499920,0.456341,176.817915
7.080000,1270.734925,176.588763,-24.462024,153.092721,-22.915152,-7.832884,0.000000,44.670955,0.141251,320.759494,1860.471078,0.456387,176.588763
7.090000,1272.265532,176.357239,-24.540224,153.060691,-23.152420,-7.820023,0.000000,44.769688,0.141320,320.506329,1840.378145,0.456395,176.357239
7.100000,1273.795649,176.123195,-24.618199,153.011750,-23.404418,-7.797520,0.000000,44.869195,0.141389,320.253165,1820.221118,0.456360,176.123195
7.110000,1275.325098,175.886497,-24.695818,152.944869,-23.669808,-7.761908,0.000000,44.969550,0.141457,320.000000,1800.000000,0.456277,175.886497
7.120000,1276.853693,175.647041,-24.772898,152.859553,-23.945563,-7.707967,0.000000,45.070826,0.141524,319.746835,1779.714789,0.456145,175.647041
7.130000,1278.381258,175.404795,-24.849173,152.756453,-24.224583,-7.627537,0.000000,45.173099,0.141590,319.493671,1759.365486,0.455960,175.404795
7.140000,1279.907647,175.159906,-24.924256,152.638884,-24.488877,-7.508258,0.000000,45.276444,0.141655,319.240506,1738.952091,0.455723,175.159906
7.150000,1281.432809,174.912996,-24.997643,152.516247,-24.691057,-7.338721,0.000000,45.380936,0.141719,318.987342,1718.474603,0.455436,174.912996
7.160000,1282.956856,174.665616,-25.069130,152.404698,-24.737938,-7.148701,0.000000,45.486652,0.141782,318.734177,1697.933024,0.455107,174.665616
7.170000,1284.480001,174.419573,-25.139096,152.314518,-24.604371,-6.996612,0.000000,45.593593,0.141844,318.481013,1677.327351,0.454761,174.419573
7.180000,1286.002312,174.175855,-25.208299,152.231054,-24.371800,-6.920290,0.000000,45.701757,0.141905,318.227848,1656.657587,0.454398,174.175855
7.190000,1287.523773,173.934889,-25.277332,152.146077,-24.096612,-6.903321,0.000000,45.811144,0.141965,317.974684,1635.923730,0.454021,173.934889
7.200000,1289.044341,173.696861,-25.346605,152.056792,-23.802781,-6.927249,0.000000,45.921752,0.142024,317.721519,1615.125781,0.453629,173.696861
7.210000,1290.563964,173.461853,-25.416406,151.962378,-23.500780,-6.980103,0.000000,46.033581,0.142082,317.468354,1594.263740,0.453223,173.461853
7.220000,1292.082592,173.229895,-25.486951,151.862732,-23.195844,-7.054488,0.000000,46.146627,0.142139,317.215190,1573.337606,0.452806,173.229895
7.230000,1293.600172,173.000985,-25.558408,151.758066,-22.890974,-7.145703,0.000000,46.260890,0.142194,316.962025,1552.347380,0.452379,173.000985
7.240000,1295.116660,172.775104,-25.630914,151.648772,-22.588115,-7.250653,0.000000,46.376368,0.142249,316.708861,1531.293062,0.451942,172.775104
7.250000,1296.632014,172.552217,-25.704586,151.535367,-22.288677,-7.367236,0.000000,46.493057,0.142303,316.455696,1510.174651,0.451498,172.552217
7.260000,1298.146199,172.332279,-25.779527,151.418497,-21.993809,-7.494004,0.000000,46.610956,0.142356,316.202532,1488.992149,0.451050,172.332279
7.270000,1299.659189,172.115233,-25.855826,151.298986,-21.704633,-7.629969,0.000000,46.730058,0.142408,315.949367,1467.745554,0.450599,172.115233
7.280000,1301.170969,171.901006,-25.933571,151.178067,-21.422702,-7.774510,0.000000,46.850358,0.142458,315.696203,1446.434866,0.450150,171.901006
7.290000,1302.681556,171.689483,-26.012846,151.058689,-21.152270,-7.927433,0.000000,46.971835,0.142508,315.443038,1425.060087,0.449714,171.689483
7.300000,1304.191536,171.479362,-26.093791,150.997957,-21.012045,-8.094499,0.000000,47.094122,0.142557,315.189873,1403.621215,0.449505,171.479362
7.310000,1305.699389,171.265146,-26.176410,150.785288,-21.421672,-8.261886,0.000000,47.215426,0.142605,314.936709,1382.118250,0.449079,171.265146
7.320000,1307.205054,171.046727,-26.260611,150.566593,-21.841850,-8.420101,0.000000,47.335724,0.142652,314.683544,1360.551194,0.448642,171.046727
7.330000,1308.708526,170.824050,-26.346297,150.347118,-22.267752,-8.568665,0.000000,47.455013,0.142697,314.430380,1338.920045,0.448209,170.824050
7.340000,1310.209811,170.597072,-26.433364,150.128575,-22.697775,-8.706718,0.000000,47.573289,0.142742,314.177215,1317.224804,0.447782,170.597072
7.350000,1311.708932,170.365764,-26.521694,149.912019,-23.130756,-8.832990,0.000000,47.690552,0.142786,313.924051,1295.465470,0.447365,170.365764
7.360000,1313.205915,170.130110,-26.611151,149.698299,-23.565481,-8.945645,0.000000,47.806801,0.142829,313.670886,1273.642045,0.446960,170.130110
7.370000,1314.700797,169.890105,-26.701571,149.488226,-24.000414,-9.042010,0.000000,47.922037,0.142871,313.417722,1251.754527,0.446566,169.890105
7.380000,1316.193624,169.645772,-26.792752,149.282709,-24.433321,-9.118088,0.000000,48.036260,0.142912,313.164557,1229.802916,0.446186,169.645772
7.390000,1317.684454,169.397167,-26.884429,149.082958,-24.860480,-9.167703,0.000000,48.149471,0.142952,312.911392,1207.787214,0.445819,169.397167
7.400000,1319.173363,169.144420,-26.976239,148.890932,-25.274754,-9.180979,0.000000,48.261669,0.142991,312.658228,1185.707419,0.445465,169.144420
7.410000,1320.660467,168.887816,-27.067660,148.710392,-25.660400,-9.142189,0.000000,48.372857,0.143029,312.405063,1163.563531,0.445125,168.887816
7.420000,1322.145959,168.628021,-27.157973,148.549222,-25.979519,-9.031212,0.000000,48.483034,0.143066,312.151899,1141.355552,0.444798,168.628021
7.430000,1323.630162,168.366446,-27.246508,148.420287,-26.157431,-8.853520,0.000000,48.592201,0.143102,311.898734,1119.083480,0.444483,168.366446
7.440000,1325.113474,168.104828,-27.333186,148.331203,-26.161875,-8.667871,0.000000,48.700406,0.143137,311.645570,1096.747316,0.444195,168.104828
7.450000,1326.596167,167.844077,-27.418430,148.269285,-26.075088,-8.524317,0.000000,48.807727,0.143172,311.392405,1074.347060,0.443946,167.844077
7.460000,1328.078414,167.584455,-27.502667,148.224675,-25.962165,-8.423735,0.000000,48.914238,0.143205,311.139241,1051.882711,0.443741,167.584455
7.470000,1329.560349,167.325951,-27.586209,148.193527,-25.850394,-8.354225,0.000000,49.020015,0.143238,310.886076,1029.354270,0.443582,167.325951
7.480000,1331.042087,167.068446,-27.669276,148.173866,-25.750533,-8.306645,0.000000,49.125132,0.143270,310.632911,1006.761737,0.443465,167.068446
7.490000,1332.523729,166.811775,-27.752026,148.164198,-25.667099,-8.275013,0.000000,49.229661,0.143301,310.379747,984.105111,0.443389,166.811775
7.500000,1334.005361,166.555754,-27.834580,148.163132,-25.602091,-8.255378,0.000000,49.333675,0.143331,310.126582,961.384394,0.443349,166.555754
7.510000,1335.487054,166.300190,-27.917030,148.169285,-25.556408,-8.245012,0.000000,49.437248,0.143360,309.873418,938.599583,0.443341,166.300190
7.520000,1336.968866,166.044885,-27.999449,148.181256,-25.530434,-8.241942,0.000000,49.540452,0.143389,309.620253,915.750681,0.443361,166.044885
7.530000,1338.450842,165.789642,-28.081896,148.197624,-25.524314,-8.244668,0.000000,49.643359,0.143416,309.367089,892.837686,0.443404,165.789642
7.540000,1339.933012,165.534262,-28.164416,148.216949,-25.538074,-8.252001,0.000000,49.746042,0.143443,309.113924,869.860599,0.443467,165.534262
7.550000,1341.415390,165.278545,-28.247045,148.237774,-25.571699,-8.262953,0.000000,49.848572,0.143469,308.860759,846.819420,0.443545,165.278545
7.560000,1342.897976,165.022293,-28.329812,148.258631,-25.625161,-8.276668,0.000000,49.951024,0.143494,308.607595,823.714148,0.443633,165.022293
7.570000,1344.380756,164.765309,-28.412736,148.278042,-25.698440,-8.292373,0.000000,50.053469,0.143518,308.354430,800.544784,0.443727,164.765309
7.580000,1345.863702,164.507393,-28.495829,148.294522,-25.791530,-8.309339,0.000000,50.155982,0.143542,308.101266,777.311328,0.443823,164.507393
7.590000,1347.346767,164.248349,-28.579098,148.306581,-25.904443,-8.326850,0.000000,50.258634,0.143565,307.848101,754.013780,0.443917,164.248349
7.600000,1348.829895,163.987977,-28.662539,148.312730,-26.037203,-8.344173,0.000000,50.361500,0.143587,307.594937,730.652139,0.444003,163.987977
7.610000,1350.313010,163.726078,-28.746145,148.311481,-26.189841,-8.360532,0.000000,50.464655,0.143608,307.341772,707.226406,0.444079,163.726078
7.620000,1351.796023,163.462455,-28.829895,148.301355,-26.362381,-8.375067,0.000000,50.568173,0.143628,307.088608,683.736581,0.444139,163.462455
7.630000,1353.278832,163.196906,-28.913763,148.280889,-26.554821,-8.386795,0.000000,50.672129,0.143648,306.835443,660.182663,0.444180,163.196906
7.640000,1354.761318,162.929235,-28.997709,148.248648,-26.767102,-8.394544,0.000000,50.776599,0.143667,306.582278,636.564653,0.444197,162.929235
7.650000,1356.243351,162.659245,-29.081677,148.203249,-26.999052,-8.396860,0.000000,50.881660,0.143686,306.329114,612.882551,0.444186,162.659245
7.660000,1357.724785,162.386742,-29.165596,148.143397,-27.250297,-8.391864,0.000000,50.987388,0.143704,306.075949,589.136356,0.444144,162.386742
7.670000,1359.205464,162.111541,-29.249366,148.067956,-27.520069,-8.377004,0.000000,51.093861,0.143721,305.822785,565.326070,0.444066,162.111541
7.680000,1360.685225,161.833473,-29.332852,147.976091,-27.806809,-8.348636,0.000000,51.201158,0.143737,305.569620,541.451690,0.443950,161.833473
7.690000,1362.163901,161.552401,-29.415865,147.867580,-28.107219,-8.301259,0.000000,51.309356,0.143753,305.316456,517.513219,0.443791,161.552401
7.700000,1363.641337,161.268264,-29.498127,147.743560,-28.413735,-8.226194,0.000000,51.418535,0.143768,305.063291,493.510655,0.443589,161.268264
7.710000,1365.117421,160.981193,-29.579228,147.608472,-28.707091,-8.110134,0.000000,51.528776,0.143782,304.810127,469.443999,0.443342,160.981193
7.720000,1366.592167,160.691837,-29.658640,147.474585,-28.935551,-7.941158,0.000000,51.640158,0.143796,304.556962,445.313251,0.443057,160.691837
7.730000,1368.065797,160.401837,-29.736167,147.362955,-28.999994,-7.752681,0.000000,51.752757,0.143810,304.303797,421.118411,0.442741,160.401837
7.740000,1369.538614,160.112955,-29.812261,147.281696,-28.888262,-7.609458,0.000000,51.866572,0.143822,304.050633,396.859478,0.442420,160.112955
7.750000,1371.010740,159.826095,-29.887679,147.212633,-28.685913,-7.541798,0.000000,51.981601,0.143835,303.797468,372.536452,0.442095,159.826095
7.760000,1372.482207,159.541645,-29.962985,147.146706,-28.445017,-7.530575,0.000000,52.097845,0.143846,303.544304,348.149335,0.441767,159.541645
7.770000,1373.953016,159.259778,-30.038562,147.080899,-28.186688,-7.557751,0.000000,52.215302,0.143858,303.291139,323.698125,0.441436,159.259778
7.780000,1375.423159,158.980580,-30.114683,147.014264,-27.919881,-7.612024,0.000000,52.333971,0.143868,303.037975,299.182823,0.441103,158.980580
7.790000,1376.892625,158.704091,-30.191548,146.946568,-27.648876,-7.686495,0.000000,52.453851,0.143878,302.784810,274.603429,0.440770,158.704091
7.800000,1378.361403,158.430331,-30.269316,146.877858,-27.375970,-7.776817,0.000000,52.574939,0.143888,302.531646,249.959942,0.440436,158.430331
7.810000,1379.829486,158.159306,-30.348117,146.808313,-27.102530,-7.880163,0.000000,52.697235,0.143897,302.278481,225.252363,0.440103,158.159306
7.820000,1381.296868,157.891011,-30.428064,146.738200,-26.829492,-7.994659,0.000000,52.820737,0.143906,302.025316,200.480692,0.439772,157.891011
7.830000,1382.763547,157.625434,-30.509255,146.667897,-26.557673,-8.119067,0.000000,52.945439,0.143914,301.772152,175.644929,0.439444,157.625434
7.840000,1384.229528,157.362552,-30.591781,146.598054,-26.288210,-8.252635,0.000000,53.071337,0.143922,301.518987,150.745073,0.439121,157.362552
7.850000,1385.694833,157.102309,-30.675732,146.530479,-26.024265,-8.395084,0.000000,53.198416,0.143930,301.265823,125.781125,0.438812,157.102309
7.860000,1387.159691,156.844246,-30.761219,146.485842,-25.806391,-8.548714,0.000000,53.326545,0.143937,301.012658,100.753084,0.438595,156.844246
7.870000,1388.622744,156.582170,-30.848339,146.305331,-26.207521,-8.712020,0.000000,53.453699,0.143943,300.759494,75.660952,0.438306,156.582170
7.880000,1390.083912,156.316012,-30.936996,146.116744,-26.615863,-8.865642,0.000000,53.579851,0.143950,300.506329,50.504727,0.437999,156.316012
7.890000,1391.543177,156.045758,-31.027087,145.926488,-27.025380,-9.009156,0.000000,53.704993,0.143956,300.253165,25.284410,0.437691,156.045758
7.900000,1393.000536,155.771414,-31.118504,145.735960,-27.434433,-9.141689,0.000000,53.829123,0.143961,300.000000,0.000000,0.437383,155.771414
7.910000,1394.455994,155.492994,-31.211123,145.545778,-27.841963,-9.261872,0.000000,53.952238,0.143967,300.000000,0.000000,0.437078,155.492994
7.920000,1395.909552,155.210523,-31.304800,145.355827,-28.247068,-9.367668,0.000000,54.074339,0.143972,300.000000,0.000000,0.436774,155.210523
7.930000,1397.361219,154.924038,-31.399359,145.166693,-28.648486,-9.455994,0.000000,54.195427,0.143977,300.000000,0.000000,0.436470,154.924038
7.940000,1398.811011,154.633598,-31.494580,144.979223,-29.044060,-9.522090,0.000000,54.315502,0.143981,300.000000,0.000000,0.436168,154.633598
7.950000,1400.258960,154.339302,-31.590164,144.794860,-29.429592,-9.558360,0.000000,54.434565,0.143986,300.000000,0.000000,0.435866,154.339302
7.960000,1401.705124,154.041343,-31.685687,144.616415,-29.795852,-9.552346,0.000000,54.552618,0.143990,300.000000,0.000000,0.435566,154.041343
7.970000,1403.149624,153.740142,-31.780533,144.449994,-30.120125,-9.484582,0.000000,54.669661,0.143993,300.000000,0.000000,0.435266,153.740142
7.980000,1404.592710,153.436677,-31.873911,144.308580,-30.346524,-9.337822,0.000000,54.785697,0.143997,300.000000,0.000000,0.434967,153.436677
7.990000,1406.034785,153.132715,-31.965406,144.207539,-30.396193,-9.149420,0.000000,54.900734,0.144001,300.000000,0.000000,0.434670,153.132715
8.000000,1407.476224,152.829654,-32.055234,144.143877,-30.306117,-8.982805,0.000000,55.014855,0.144004,300.000000,0.000000,0.434401,152.829654
8.010000,1408.917218,152.527994,-32.143883,144.099394,-30.165958,-8.864935,0.000000,55.128141,0.144007,300.000000,0.000000,0.434166,152.527994
8.020000,1410.357884,152.227792,-32.231734,144.066598,-30.020229,-8.785070,0.000000,55.240672,0.144010,300.000000,0.000000,0.433969,152.227792
8.030000,1411.798309,151.928931,-32.319052,144.042542,-29.886078,-8.731809,0.000000,55.352525,0.144013,300.000000,0.000000,0.433808,151.928931
8.040000,1413.238565,151.631227,-32.406027,144.025551,-29.770444,-8.697559,0.000000,55.463780,0.144016,300.000000,0.000000,0.433683,151.631227
8.050000,1414.678708,151.334463,-32.492801,144.014304,-29.676372,-8.677393,0.000000,55.574514,0.144018,300.000000,0.000000,0.433590,151.334463
8.060000,1416.118784,151.038410,-32.579481,144.007570,-29.605272,-8.667977,0.000000,55.684803,0.144021,300.000000,0.000000,0.433525,151.038410
8.070000,1417.558825,150.742832,-32.666150,144.004139,-29.557793,-8.666935,0.000000,55.794725,0.144023,300.000000,0.000000,0.433486,150.742832
8.080000,1418.998853,150.447490,-32.752875,144.002796,-29.534207,-8.672477,0.000000,55.904357,0.144026,300.000000,0.000000,0.433467,150.447490
8.090000,1420.438876,150.152144,-32.839707,144.002313,-29.534592,-8.683186,0.000000,56.013774,0.144028,300.000000,0.000000,0.433467,150.152144
8.100000,1421.878891,149.856555,-32.926686,144.001444,-29.558911,-8.697887,0.000000,56.123053,0.144031,300.000000,0.000000,0.433480,149.856555
8.110000,1423.318880,149.560484,-33.013842,143.998930,-29.607071,-8.715555,0.000000,56.232270,0.144033,300.000000,0.000000,0.433503,149.560484
8.120000,1424.758815,149.263695,-33.101194,143.993489,-29.678936,-8.735262,0.000000,56.341503,0.144035,300.000000,0.000000,0.433531,149.263695
8.130000,1426.198653,148.965952,-33.188755,143.983826,-29.774346,-8.756126,0.000000,56.450827,0.144038,300.000000,0.000000,0.433562,148.965952
8.140000,1427.638339,148.667020,-33.276528,143.968627,-29.893118,-8.777276,0.000000,56.560320,0.144040,300.000000,0.000000,0.433592,148.667020
8.150000,1429.077805,148.366670,-33.364506,143.946561,-30.035042,-8.797815,0.000000,56.670058,0.144043,300.000000,0.000000,0.433615,148.366670
8.160000,1430.516968,148.064671,-33.452674,143.916286,-30.199879,-8.816776,0.000000,56.780119,0.144045,300.000000,0.000000,0.433629,148.064671
8.170000,1431.955732,147.760798,-33.541005,143.876457,-30.387338,-8.833081,0.000000,56.890581,0.144048,300.000000,0.000000,0.433630,147.760798
8.180000,1433.393990,147.454827,-33.629460,143.825733,-30.597052,-8.845468,0.000000,57.001523,0.144051,300.000000,0.000000,0.433612,147.454827
8.190000,1434.831618,147.146542,-33.717984,143.762809,-30.828529,-8.852393,0.000000,57.113021,0.144053,300.000000,0.000000,0.433573,147.146542
8.200000,1436.268482,146.835732,-33.806502,143.686449,-31.081056,-8.851874,0.000000,57.225156,0.144056,300.000000,0.000000,0.433509,146.835732
8.210000,1437.704438,146.522196,-33.894915,143.595578,-31.353507,-8.841227,0.000000,57.338007,0.144059,300.000000,0.000000,0.433414,146.522196
8.220000,1439.139333,146.205757,-33.983080,143.489447,-31.643919,-8.816593,0.000000,57.451654,0.144062,300.000000,0.000000,0.433287,146.205757
8.230000,1440.573013,145.886273,-34.070801,143.368027,-31.948435,-8.772082,0.000000,57.566177,0.144065,300.000000,0.000000,0.433123,145.886273
8.240000,1442.005343,145.563689,-34.157784,143.232986,-32.258372,-8.698260,0.000000,57.681657,0.144069,300.000000,0.000000,0.432920,145.563689
8.250000,1443.436246,145.238177,-34.243591,143.090336,-32.551185,-8.580693,0.000000,57.798175,0.144072,300.000000,0.000000,0.432679,145.238177
8.260000,1444.865810,144.910521,-34.327688,142.956434,-32.765599,-8.409747,0.000000,57.915813,0.144076,300.000000,0.000000,0.432405,144.910521
8.270000,1446.294379,144.582509,-34.409973,142.856856,-32.801213,-8.228503,0.000000,58.034630,0.144080,300.000000,0.000000,0.432112,144.582509
8.280000,1447.722277,144.255718,-34.491044,142.789822,-32.679099,-8.107026,0.000000,58.154623,0.144084,300.000000,0.000000,0.431818,144.255718
8.290000,1449.149630,143.930881,-34.571613,142.735323,-32.483751,-8.056923,0.000000,58.275792,0.144088,300.000000,0.000000,0.431524,143.930881
8.300000,1450.576479,143.608308,-34.652181,142.684914,-32.257224,-8.056867,0.000000,58.398134,0.144093,300.000000,0.000000,0.431231,143.608308
8.310000,1452.002837,143.288149,-34.733088,142.635736,-32.015966,-8.090663,0.000000,58.521647,0.144098,300.000000,0.000000,0.430938,143.288149
8.320000,1453.428704,142.970479,-34.814573,142.586743,-31.767009,-8.148535,0.000000,58.646330,0.144103,300.000000,0.000000,0.430646,142.970479
8.330000,1454.854079,142.655341,-34.896819,142.537518,-31.513776,-8.224563,0.000000,58.772181,0.144108,300.000000,0.000000,0.430354,142.655341
8.340000,1456.278958,142.342759,-34.979969,142.487898,-31.258164,-8.315037,0.000000,58.899196,0.144113,300.000000,0.000000,0.430064,142.342759
8.350000,1457.703337,142.032745,-35.064145,142.437857,-31.001388,-8.417565,0.000000,59.027373,0.144119,300.000000,0.000000,0.429775,142.032745
8.360000,1459.127212,141.725301,-35.149451,142.387486,-30.744422,-8.530593,0.000000,59.156709,0.144125,300.000000,0.000000,0.429488,141.725301
8.370000,1460.550583,141.420417,-35.235983,142.337093,-30.488408,-8.653160,0.000000,59.287197,0.144131,300.000000,0.000000,0.429205,141.420417
8.380000,1461.973460,141.118059,-35.323831,142.287731,-30.235815,-8.784813,0.000000,59.418826,0.144138,300.000000,0.000000,0.428930,141.118059
8.390000,1463.395934,140.818025,-35.413095,142.247432,-30.003384,-8.926412,0.000000,59.551537,0.144144,300.000000,0.000000,0.428697,140.818025
8.400000,1464.816662,140.514208,-35.503949,142.072715,-30.381688,-9.085407,0.000000,59.683329,0.144152,300.000000,0.000000,0.428453,140.514208
8.410000,1466.235511,140.206509,-35.596296,141.884941,-30.769927,-9.234659,0.000000,59.814162,0.144159,300.000000,0.000000,0.428180,140.206509
8.420000,1467.652455,139.894916,-35.690034,141.694426,-31.159315,-9.373835,0.000000,59.944027,0.144167,300.000000,0.000000,0.427902,139.894916
8.430000,1469.067484,139.579434,-35.785055,141.502921,-31.548229,-9.502082,0.000000,60.072922,0.144175,300.000000,0.000000,0.427623,139.579434
8.440000,1470.480596,139.260076,-35.881235,141.311194,-31.935776,-9.618022,0.000000,60.200846,0.144183,300.000000,0.000000,0.427344,139.260076
8.450000,1471.891795,138.936865,-35.978430,141.119829,-32.321052,-9.719547,0.000000,60.327799,0.144192,300.000000,0.000000,0.427065,138.936865
8.460000,1473.301090,138.609838,-36.076465,140.929499,-32.702753,-9.803427,0.000000,60.453781,0.144201,300.000000,0.000000,0.426787,138.609838
8.470000,1474.708502,138.279052,-36.175111,140.741201,-33.078593,-9.864587,0.000000,60.578793,0.144211,300.000000,0.000000,0.426510,138.279052
8.480000,1476.114069,137.944612,-36.274058,140.556705,-33.443946,-9.894768,0.000000,60.702836,0.144220,300.000000,0.000000,0.426234,137.944612
8.490000,1477.517865,137.606731,-36.372860,140.379629,-33.788168,-9.880198,0.000000,60.825911,0.144231,300.000000,0.000000,0.425959,137.606731
8.500000,1478.920047,137.265892,-36.470859,140.218201,-34.083844,-9.799831,0.000000,60.948018,0.144241,300.000000,0.000000,0.425685,137.265892
8.510000,1480.320942,136.923244,-36.567283,140.089487,-34.264848,-9.642461,0.000000,61.069160,0.144252,300.000000,0.000000,0.425411,136.923244
8.520000,1481.721033,136.580568,-36.661880,140.009136,-34.267597,-9.459639,0.000000,61.189367,0.144263,300.000000,0.000000,0.425147,136.580568
8.530000,1483.120661,136.238943,-36.755020,139.962793,-34.162430,-9.314040,0.000000,61.308723,0.144275,300.000000,0.000000,0.424911,136.238943
8.540000,1484.519992,135.898669,-36.847164,139.933055,-34.027473,-9.214439,0.000000,61.427307,0.144287,300.000000,0.000000,0.424712,135.898669
8.550000,1485.919126,135.559713,-36.938646,139.913447,-33.895598,-9.148142,0.000000,61.545200,0.144300,300.000000,0.000000,0.424551,135.559713
8.560000,1487.318139,135.221921,-37.029696,139.901239,-33.779180,-9.105038,0.000000,61.662479,0.144313,300.000000,0.000000,0.424426,135.221921
8.570000,1488.717086,134.885088,-37.120482,139.894736,-33.683250,-9.078629,0.000000,61.779225,0.144326,300.000000,0.000000,0.424335,134.885088
8.580000,1490.116011,134.548988,-37.211129,139.892538,-33.610008,-9.064683,0.000000,61.895515,0.144340,300.000000,0.000000,0.424274,134.548988
8.590000,1491.514945,134.213384,-37.301732,139.893327,-33.560437,-9.060290,0.000000,62.011426,0.144354,300.000000,0.000000,0.424240,134.213384
8.600000,1492.913903,133.878035,-37.392365,139.895802,-33.534950,-9.063331,0.000000,62.127036,0.144368,300.000000,0.000000,0.424229,133.878035
8.610000,1494.312889,133.542698,-37.483087,139.898659,-33.533670,-9.072170,0.000000,62.242422,0.144383,300.000000,0.000000,0.424236,133.542698
8.620000,1495.711895,133.207132,-37.573942,139.900578,-33.556564,-9.085478,0.000000,62.357662,0.144399,300.000000,0.000000,0.424258,133.207132
