Time(s),X(m),Y(m),Z(m),Vx(m/s),Vy(m/s),Vz(m/s),Roll(rad),Pitch(rad),Yaw(rad),Mass(kg),Thrust(N),Mach,Altitude(m)
9.000000,1635.567193,128.644912,84.276855,154.493865,-36.797734,16.597704,0.000000,72.590875,0.519517,300.000000,0.000000,0.469926,128.644912
9.010000,1637.110399,128.272518,84.441421,154.320623,-37.239383,16.456566,0.000000,72.737712,0.519685,300.000000,0.000000,0.469689,128.272518
9.020000,1638.651839,127.895780,84.604913,154.144003,-37.673840,16.349268,0.000000,72.883375,0.519853,300.000000,0.000000,0.469452,127.895780
9.030000,1640.191488,127.514822,84.767737,153.964879,-38.095782,16.282322,0.000000,73.027863,0.520021,300.000000,0.000000,0.469216,127.514822
9.040000,1641.729335,127.129860,84.930384,153.784747,-38.496161,16.264696,0.000000,73.171176,0.520191,300.000000,0.000000,0.468980,127.129860
9.050000,1643.265402,126.741272,85.093458,153.606668,-38.858867,16.307456,0.000000,73.313316,0.520362,300.000000,0.000000,0.468744,126.741272
9.060000,1644.799771,126.349711,85.257655,153.436925,-39.156071,16.419731,0.000000,73.454283,0.520533,300.000000,0.000000,0.468509,126.349711
9.070000,1646.332635,125.956227,85.423616,153.286403,-39.348347,16.596043,0.000000,73.594078,0.520705,300.000000,0.000000,0.468273,125.956227
9.080000,1647.864329,125.562159,85.591644,153.169397,-39.406871,16.802855,0.000000,73.732728,0.520878,300.000000,0.000000,0.468046,125.562159
9.090000,1649.395268,125.168574,85.761598,153.093881,-39.358436,16.995409,0.000000,73.870347,0.521052,300.000000,0.000000,0.467855,125.168574
9.100000,1650.925772,124.776044,85.933078,153.050410,-39.253053,17.147935,0.000000,74.007049,0.521226,300.000000,0.000000,0.467701,124.776044
9.110000,1652.456072,124.384746,86.105654,153.030013,-39.129821,17.257663,0.000000,74.142945,0.521401,300.000000,0.000000,0.467587,124.384746
9.120000,1653.986333,123.994626,86.278959,153.026088,-39.011916,17.330445,0.000000,74.278144,0.521577,300.000000,0.000000,0.467511,123.994626
9.130000,1655.516672,123.605506,86.452691,153.033857,-38.912007,17.373251,0.000000,74.412758,0.521754,300.000000,0.000000,0.467473,123.605506
9.140000,1657.047168,123.217136,86.626612,153.049609,-38.836994,17.392078,0.000000,74.546895,0.521931,300.000000,0.000000,0.467468,123.217136
9.150000,1658.577870,122.829229,86.800530,153.070212,-38.790703,17.391746,0.000000,74.680663,0.522109,300.000000,0.000000,0.467491,122.829229
9.160000,1660.108798,122.441476,86.974291,153.092853,-38.775282,17.376133,0.000000,74.814172,0.522288,300.000000,0.000000,0.467537,122.441476
9.170000,1661.639947,122.053557,87.147776,153.114889,-38.791921,17.348457,0.000000,74.947530,0.522467,300.000000,0.000000,0.467600,122.053557
9.180000,1663.171285,121.665145,87.320891,153.133772,-38.841236,17.311510,0.000000,75.080846,0.522647,300.000000,0.000000,0.467675,121.665145
9.190000,1664.702755,121.275910,87.493569,153.147001,-38.923464,17.267845,0.000000,75.214229,0.522827,300.000000,0.000000,0.467756,121.275910
9.200000,1666.234276,120.885525,87.665769,153.152099,-39.038564,17.219941,0.000000,75.347789,0.523008,300.000000,0.000000,0.467836,120.885525
9.210000,1667.765742,120.493662,87.837472,153.146609,-39.186244,17.170353,0.000000,75.481634,0.523189,300.000000,0.000000,0.467910,120.493662
9.220000,1669.297023,120.100003,88.008691,153.128099,-39.365935,17.121884,0.000000,75.615875,0.523371,300.000000,0.000000,0.467970,120.100003
9.230000,1670.827965,119.704236,88.179469,153.094191,-39.576689,17.077788,0.000000,75.750624,0.523554,300.000000,0.000000,0.468012,119.704236
9.240000,1672.358391,119.306066,88.349889,153.042630,-39.816965,17.042054,0.000000,75.885991,0.523737,300.000000,0.000000,0.468029,119.306066
9.250000,1673.888105,118.905224,88.520087,152.971419,-40.084202,17.019801,0.000000,76.022088,0.523920,300.000000,0.000000,0.468016,118.905224
9.260000,1675.416896,118.501485,88.690266,152.879095,-40.373941,17.017837,0.000000,76.159029,0.524104,300.000000,0.000000,0.467968,118.501485
9.270000,1676.944550,118.094705,88.860719,152.765328,-40.678017,17.045342,0.000000,76.296926,0.524289,300.000000,0.000000,0.467880,118.094705
9.280000,1678.470871,117.684896,89.031860,152.632163,-40.980850,17.114132,0.000000,76.435894,0.524473,300.000000,0.000000,0.467753,117.684896
9.290000,1679.995735,117.272368,89.204222,152.486384,-41.252839,17.236164,0.000000,76.576048,0.524659,300.000000,0.000000,0.467584,117.272368
9.300000,1681.519156,116.857921,89.378347,152.342108,-41.444716,17.412517,0.000000,76.717502,0.524844,300.000000,0.000000,0.467378,116.857921
9.310000,1683.041363,116.442879,89.554515,152.220647,-41.504206,17.616790,0.000000,76.860337,0.525030,300.000000,0.000000,0.467146,116.442879
9.320000,1684.562728,116.028555,89.732555,152.136567,-41.432322,17.803995,0.000000,77.004552,0.525216,300.000000,0.000000,0.466912,116.028555
9.330000,1686.083562,115.615899,89.912003,152.083404,-41.265641,17.944744,0.000000,77.150147,0.525403,300.000000,0.000000,0.466679,115.615899
9.340000,1687.604083,115.205502,90.092349,152.052033,-41.039654,18.034600,0.000000,77.297117,0.525590,300.000000,0.000000,0.466446,115.205502
9.350000,1689.124438,114.797727,90.273140,152.035507,-40.777522,18.079190,0.000000,77.445464,0.525777,300.000000,0.000000,0.466213,114.797727
9.360000,1690.644731,114.392799,90.453995,152.029348,-40.492866,18.085447,0.000000,77.595182,0.525964,300.000000,0.000000,0.465981,114.392799
9.370000,1692.165039,113.990861,90.634585,152.030782,-40.193784,18.059053,0.000000,77.746271,0.526152,300.000000,0.000000,0.465749,113.990861
9.380000,1693.685421,113.592006,90.814627,152.038136,-39.885443,18.004125,0.000000,77.898727,0.526340,300.000000,0.000000,0.465520,113.592006
9.390000,1695.205926,113.196289,90.993861,152.050557,-39.571706,17.923412,0.000000,78.052544,0.526528,300.000000,0.000000,0.465294,113.196289
9.400000,1696.726610,112.803719,91.172046,152.068344,-39.257066,17.818502,0.000000,78.207710,0.526716,300.000000,0.000000,0.465077,112.803719
9.410000,1698.247611,112.414085,91.348939,152.100144,-38.963357,17.689318,0.000000,78.364157,0.526905,300.000000,0.000000,0.464908,112.414085
9.420000,1699.767114,112.020226,91.523583,151.950274,-39.385915,17.464385,0.000000,78.519501,0.527093,300.000000,0.000000,0.464717,112.020226
9.430000,1701.284965,111.622055,91.696199,151.785125,-39.817037,17.261577,0.000000,78.673707,0.527282,300.000000,0.000000,0.464500,111.622055
9.440000,1702.801102,111.219571,91.867044,151.613723,-40.248409,17.084559,0.000000,78.826767,0.527471,300.000000,0.000000,0.464278,111.219571
9.450000,1704.315480,110.812803,92.036410,151.437827,-40.676868,16.936569,0.000000,78.978679,0.527660,300.000000,0.000000,0.464055,110.812803
9.460000,1705.828064,110.401813,92.204632,151.258343,-41.098970,16.822223,0.000000,79.129442,0.527849,300.000000,0.000000,0.463832,110.401813
9.470000,1707.338826,109.986718,92.372114,151.076230,-41.509503,16.748212,0.000000,79.279055,0.528038,300.000000,0.000000,0.463609,109.986718
9.480000,1708.847758,109.567723,92.539354,150.893134,-41.899463,16.723928,0.000000,79.427521,0.528227,300.000000,0.000000,0.463387,109.567723
9.490000,1710.354883,109.145199,92.706966,150.712504,-42.252432,16.761210,0.000000,79.574837,0.528416,300.000000,0.000000,0.463165,109.145199
9.500000,1711.860298,108.719805,92.875666,150.541591,-42.539357,16.870033,0.000000,79.721007,0.528605,300.000000,0.000000,0.462943,108.719805
9.510000,1713.364229,108.292617,93.046108,150.393036,-42.718823,17.044173,0.000000,79.866030,0.528795,300.000000,0.000000,0.462721,108.292617
9.520000,1714.867062,107.864978,93.218578,150.283340,-42.763968,17.247068,0.000000,80.009945,0.528984,300.000000,0.000000,0.462511,107.864978
9.530000,1716.369235,107.437899,93.392898,150.217238,-42.707870,17.431969,0.000000,80.152870,0.529173,300.000000,0.000000,0.462338,107.437899
9.540000,1717.871070,107.011877,93.568652,150.183523,-42.602158,17.575428,0.000000,80.294917,0.529362,300.000000,0.000000,0.462204,107.011877
9.550000,1719.372793,106.587033,93.745418,150.172296,-42.484440,17.676596,0.000000,80.436202,0.529551,300.000000,0.000000,0.462110,106.587033
9.560000,1720.874558,106.163272,93.922838,150.176535,-42.376069,17.741953,0.000000,80.576835,0.529740,300.000000,0.000000,0.462055,106.163272
9.570000,1722.376470,105.740388,94.100623,150.191223,-42.288422,17.778476,0.000000,80.716928,0.529929,300.000000,0.000000,0.462037,105.740388
9.580000,1723.878595,105.318112,94.278543,150.212457,-42.227587,17.791995,0.000000,80.856593,0.530118,300.000000,0.000000,0.462051,105.318112
9.590000,1725.380964,104.896143,94.456414,150.236934,-42.196873,17.787165,0.000000,80.995941,0.530306,300.000000,0.000000,0.462091,104.896143
9.600000,1726.883581,104.474163,94.634092,150.261670,-42.198086,17.767748,0.000000,81.135083,0.530495,300.000000,0.000000,0.462153,104.474163
9.610000,1728.386420,104.051841,94.811461,150.283855,-42.232170,17.736907,0.000000,81.274129,0.530683,300.000000,0.000000,0.462230,104.051841
9.620000,1729.889427,103.628845,94.988435,150.300770,-42.299543,17.697445,0.000000,81.413191,0.530872,300.000000,0.000000,0.462316,103.628845
9.630000,1731.392525,103.204843,95.164955,150.309747,-42.400264,17.652000,0.000000,81.552380,0.531060,300.000000,0.000000,0.462404,103.204843
9.640000,1732.895606,102.779502,95.340987,150.308149,-42.534107,17.603226,0.000000,81.691808,0.531248,300.000000,0.000000,0.462487,102.779502
9.650000,1734.398540,102.352496,95.516527,150.293371,-42.700556,17.553972,0.000000,81.831588,0.531435,300.000000,0.000000,0.462560,102.352496
9.660000,1735.901169,101.923509,95.691602,150.262865,-42.898732,17.507506,0.000000,81.971832,0.531623,300.000000,0.000000,0.462616,101.923509
9.670000,1737.403311,101.492237,95.866280,150.214198,-43.127205,17.467800,0.000000,82.112653,0.531810,300.000000,0.000000,0.462647,101.492237
9.680000,1738.904762,101.058401,96.040680,150.145193,-43.383596,17.439953,0.000000,82.254167,0.531997,300.000000,0.000000,0.462650,101.058401
9.690000,1740.405305,100.621763,96.214988,150.054207,-43.663755,17.430788,0.000000,82.396486,0.532184,300.000000,0.000000,0.462617,100.621763
9.700000,1741.904712,100.182163,96.389484,149.940749,-43.960007,17.449642,0.000000,82.539728,0.532370,300.000000,0.000000,0.462545,100.182163
9.710000,1743.402780,99.739589,96.564573,149.806819,-44.257420,17.508873,0.000000,82.684008,0.532556,300.000000,0.000000,0.462432,99.739589
9.720000,1744.899376,99.294321,96.740790,149.659590,-44.526795,17.621762,0.000000,82.829442,0.532742,300.000000,0.000000,0.462278,99.294321
9.730000,1746.394523,98.847143,96.918703,149.514642,-44.717784,17.791252,0.000000,82.976148,0.532928,300.000000,0.000000,0.462086,98.847143
9.740000,1747.888480,98.399386,97.098614,149.395748,-44.775697,17.991141,0.000000,83.124207,0.533113,300.000000,0.000000,0.461866,98.399386
9.750000,1749.381659,97.952365,97.280358,149.317859,-44.702113,18.174407,0.000000,83.273618,0.533298,300.000000,0.000000,0.461646,97.952365
9.760000,1750.874391,97.507012,97.463471,149.273191,-44.535332,18.311247,0.000000,83.424380,0.533483,300.000000,0.000000,0.461426,97.507012
9.770000,1752.366905,97.063899,97.647450,149.251488,-44.311243,18.397872,0.000000,83.576490,0.533668,300.000000,0.000000,0.461206,97.063899
9.780000,1753.859358,96.623373,97.831852,149.245234,-44.052597,18.440248,0.000000,83.729947,0.533852,300.000000,0.000000,0.460986,96.623373
9.790000,1755.351855,96.185648,98.016305,149.249710,-43.772535,18.445289,0.000000,83.884750,0.534035,300.000000,0.000000,0.460767,96.185648
9.800000,1756.844475,95.750860,98.200490,149.262043,-43.478818,18.418507,0.000000,84.040894,0.534219,300.000000,0.000000,0.460550,95.750860
9.810000,1758.337281,95.319095,98.384128,149.280540,-43.176447,18.363794,0.000000,84.198377,0.534402,300.000000,0.000000,0.460334,95.319095
9.820000,1759.830325,94.890401,98.566964,149.304432,-42.869407,18.283651,0.000000,84.357191,0.534584,300.000000,0.000000,0.460123,94.890401
9.830000,1761.323672,94.464764,98.748758,149.334654,-42.563710,18.179319,0.000000,84.517319,0.534766,300.000000,0.000000,0.459924,94.464764
9.840000,1762.817984,94.039961,98.929111,149.431286,-42.480272,18.035312,0.000000,84.678116,0.534948,300.000000,0.000000,0.460078,94.039961
9.850000,1764.310686,93.611006,99.107273,149.270189,-42.895503,17.816246,0.000000,84.837808,0.535129,300.000000,0.000000,0.459882,93.611006
9.860000,1765.801679,93.177861,99.283486,149.099248,-43.314513,17.621266,0.000000,84.996379,0.535310,300.000000,0.000000,0.459675,93.177861
9.870000,1767.290906,92.740535,99.458022,148.922748,-43.732663,17.453605,0.000000,85.153824,0.535491,300.000000,0.000000,0.459465,92.740535
9.880000,1768.778326,92.299067,99.631194,148.742000,-44.146810,17.317243,0.000000,85.310141,0.535671,300.000000,0.000000,0.459254,92.299067
9.890000,1770.263906,91.853539,99.803375,148.557954,-44.552777,17.218015,0.000000,85.465330,0.535851,300.000000,0.000000,0.459043,91.853539
9.900000,1771.747625,91.404103,99.975019,148.371964,-44.943601,17.164405,0.000000,85.619390,0.536030,300.000000,0.000000,0.458832,91.404103
9.910000,1773.229493,90.951038,100.146699,148.186765,-45.306516,17.168017,0.000000,85.772323,0.536209,300.000000,0.000000,0.458622,90.951038
9.920000,1774.709577,90.494861,100.319115,148.008366,-45.617710,17.241648,0.000000,85.924128,0.536387,300.000000,0.000000,0.458412,90.494861
9.930000,1776.188064,90.036481,100.493003,147.848684,-45.837971,17.388749,0.000000,86.074807,0.536565,300.000000,0.000000,0.458202,90.036481
9.940000,1777.665300,89.577213,100.668829,147.723663,-45.926792,17.582666,0.000000,86.224360,0.536743,300.000000,0.000000,0.457992,89.577213
9.950000,1779.141785,89.118230,100.846574,147.648481,-45.898322,17.774502,0.000000,86.372905,0.536920,300.000000,0.000000,0.457819,89.118230
9.960000,1780.617898,88.660173,101.025864,147.611312,-45.805696,17.928913,0.000000,86.520560,0.537097,300.000000,0.000000,0.457685,88.660173
9.970000,1782.093898,88.203240,101.206261,147.600031,-45.693260,18.039761,0.000000,86.667441,0.537273,300.000000,0.000000,0.457591,88.203240
9.980000,1783.569958,87.747372,101.387387,147.605951,-45.586825,18.112630,0.000000,86.813662,0.537449,300.000000,0.000000,0.457538,87.747372
9.990000,1785.046189,87.292372,101.568935,147.623076,-45.499945,18.154785,0.000000,86.959336,0.537624,300.000000,0.000000,0.457523,87.292372
10.000000,1786.522658,86.837975,101.750660,147.646923,-45.439695,18.172468,0.000000,87.104579,0.537799,300.000000,0.000000,0.457542,86.837975
10.010000,1787.999396,86.383877,101.932367,147.673805,-45.409820,18.170659,0.000000,87.249503,0.537973,300.000000,0.000000,0.457588,86.383877
10.020000,1789.476401,85.929754,102.113900,147.700457,-45.412309,18.153353,0.000000,87.394222,0.538147,300.000000,0.000000,0.457657,85.929754
10.030000,1790.953639,85.475273,102.295139,147.723835,-45.448165,18.123890,0.000000,87.538849,0.538320,300.000000,0.000000,0.457740,85.475273
10.040000,1792.431049,85.020094,102.475991,147.741019,-45.517801,18.085217,0.000000,87.683498,0.538493,300.000000,0.000000,0.457832,85.020094
10.050000,1793.908541,84.563882,102.656392,147.749152,-45.621233,18.040117,0.000000,87.828283,0.538665,300.000000,0.000000,0.457927,84.563882
10.060000,1795.385995,84.106301,102.836306,147.745423,-45.758160,17.991403,0.000000,87.973317,0.538837,300.000000,0.000000,0.458015,84.106301
10.070000,1796.863266,83.647021,103.015728,147.727065,-45.927963,17.942137,0.000000,88.118717,0.539008,300.000000,0.000000,0.458092,83.647021
10.080000,1798.340179,83.185725,103.194687,147.691392,-46.129601,17.895888,0.000000,88.264596,0.539179,300.000000,0.000000,0.458150,83.185725
10.090000,1799.816538,82.722111,103.373257,147.635879,-46.361377,17.857086,0.000000,88.411072,0.539350,300.000000,0.000000,0.458182,82.722111
10.100000,1801.292122,82.255907,103.551573,147.558358,-46.620420,17.831550,0.000000,88.558261,0.539520,300.000000,0.000000,0.458182,82.255907
10.110000,1802.766696,81.786891,103.729845,147.457427,-46.901556,17.827248,0.000000,88.706280,0.539689,300.000000,0.000000,0.458145,81.786891
10.120000,1804.240030,81.314943,103.908398,147.333384,-47.194837,17.855231,0.000000,88.855248,0.539858,300.000000,0.000000,0.458068,81.314943
10.130000,1805.711933,80.840141,104.087695,147.190310,-47.480220,17.929756,0.000000,89.005282,0.540026,300.000000,0.000000,0.457948,80.840141
10.140000,1807.182332,80.362955,104.268327,147.039885,-47.718600,18.063198,0.000000,89.156501,0.540194,300.000000,0.000000,0.457787,80.362955
10.150000,1808.651367,79.884456,104.450802,146.903467,-47.849906,18.247467,0.000000,89.309026,0.540362,300.000000,0.000000,0.457587,79.884456
10.160000,1810.119451,79.406064,104.635222,146.808436,-47.839214,18.442008,0.000000,89.462881,0.540529,300.000000,0.000000,0.457379,79.406064
10.170000,1811.586998,78.928921,104.821236,146.754705,-47.714221,18.601406,0.000000,89.618064,0.540695,300.000000,0.000000,0.457170,78.928921
10.180000,1813.054305,78.453756,105.008341,146.730686,-47.516500,18.710530,0.000000,89.774575,0.540861,300.000000,0.000000,0.456961,78.453756
10.190000,1814.521569,77.981001,105.196067,146.726402,-47.275542,18.772560,0.000000,89.932411,0.541027,300.000000,0.000000,0.456752,77.981001
10.200000,1815.988923,77.510917,105.384013,146.735430,-47.008436,18.794633,0.000000,90.091570,0.541192,300.000000,0.000000,0.456544,77.510917
10.210000,1817.456462,77.043667,105.571843,146.753902,-46.724950,18.782995,0.000000,90.252051,0.541357,300.000000,0.000000,0.456337,77.043667
10.220000,1818.924257,76.579357,105.759265,146.779529,-46.431061,18.742175,0.000000,90.413849,0.541521,300.000000,0.000000,0.456132,76.579357
10.230000,1820.392368,76.118046,105.946016,146.811100,-46.131089,18.675140,0.000000,90.576959,0.541684,300.000000,0.000000,0.455931,76.118046
10.240000,1821.860856,75.659744,106.131851,146.848762,-45.830158,18.583495,0.000000,90.741368,0.541848,300.000000,0.000000,0.455738,75.659744
10.250000,1823.329919,75.204073,106.316508,146.906258,-45.567098,18.465644,0.000000,90.906963,0.542010,300.000000,0.000000,0.455627,75.204073
10.260000,1824.797379,74.744390,106.498922,146.746033,-45.968331,18.241374,0.000000,91.071480,0.542172,300.000000,0.000000,0.455448,74.744390
10.270000,1826.263114,74.280638,106.679326,146.573503,-46.375196,18.040490,0.000000,91.234897,0.542334,300.000000,0.000000,0.455253,74.280638
10.280000,1827.727063,73.812819,106.857993,146.394861,-46.781922,17.866691,0.000000,91.397207,0.542495,300.000000,0.000000,0.455054,73.812819
10.290000,1829.189179,73.340965,107.035234,146.211655,-47.185327,17.724023,0.000000,91.558409,0.542656,300.000000,0.000000,0.454854,73.340965
10.300000,1830.649428,72.865152,107.211418,146.024916,-47.581315,17.618446,0.000000,91.718502,0.542817,300.000000,0.000000,0.454654,72.865152
10.310000,1832.107789,72.385522,107.387006,145.836093,-47.963000,17.558766,0.000000,91.877485,0.542977,300.000000,0.000000,0.454454,72.385522
10.320000,1833.564271,71.902347,107.562578,145.648164,-48.317475,17.557273,0.000000,92.035359,0.543136,300.000000,0.000000,0.454254,71.902347
10.330000,1835.018950,71.416147,107.738856,145.467877,-48.620030,17.627794,0.000000,92.192125,0.543295,300.000000,0.000000,0.454055,71.416147
10.340000,1836.472038,70.927854,107.916595,145.308861,-48.829312,17.773903,0.000000,92.347784,0.543454,300.000000,0.000000,0.453856,70.927854
10.350000,1837.923938,70.438807,108.096257,145.189953,-48.904703,17.966176,0.000000,92.502346,0.543612,300.000000,0.000000,0.453660,70.438807
10.360000,1839.375170,69.950134,108.277780,145.123265,-48.867303,18.152319,0.000000,92.655933,0.543770,300.000000,0.000000,0.453502,69.950134
10.370000,1840.826119,69.462405,108.460770,145.094812,-48.772908,18.298983,0.000000,92.808664,0.543927,300.000000,0.000000,0.453383,69.462405
10.380000,1842.277033,68.975759,108.644793,145.091454,-48.664555,18.402283,0.000000,92.960656,0.544084,300.000000,0.000000,0.453307,68.975759
10.390000,1843.728075,68.490098,108.829479,145.104142,-48.566134,18.468575,0.000000,93.112026,0.544241,300.000000,0.000000,0.453272,68.490098
10.400000,1845.179342,68.005199,109.014530,145.126699,-48.489855,18.505159,0.000000,93.262891,0.544397,300.000000,0.000000,0.453274,68.005199
10.410000,1846.630886,67.520780,109.199712,145.154488,-48.441962,18.518122,0.000000,93.413365,0.544553,300.000000,0.000000,0.453309,67.520780
10.420000,1848.082723,67.036523,109.384834,145.183674,-48.425691,18.512288,0.000000,93.563565,0.544708,300.000000,0.000000,0.453370,67.036523
10.430000,1849.534831,66.552096,109.569750,145.210833,-48.442688,18.491548,0.000000,93.713607,0.544863,300.000000,0.000000,0.453451,66.552096
10.440000,1850.987159,66.067159,109.754342,145.232762,-48.493709,18.459205,0.000000,93.863605,0.545018,300.000000,0.000000,0.453545,66.067159
10.450000,1852.439623,65.581369,109.938524,145.246377,-48.578962,18.418245,0.000000,94.013677,0.545172,300.000000,0.000000,0.453645,65.581369
10.460000,1853.892109,65.094387,110.122240,145.248661,-48.698272,18.371571,0.000000,94.163939,0.545326,300.000000,0.000000,0.453743,65.094387
10.470000,1855.344476,64.605875,110.305463,145.236654,-48.851128,18.322239,0.000000,94.314507,0.545480,300.000000,0.000000,0.453832,64.605875
10.480000,1856.796551,64.115509,110.488200,145.207468,-49.036633,18.273713,0.000000,94.465499,0.545633,300.000000,0.000000,0.453905,64.115509
10.490000,1858.248134,63.622976,110.670502,145.158351,-49.253324,18.230216,0.000000,94.617033,0.545786,300.000000,0.000000,0.453954,63.622976
10.500000,1859.699003,63.127988,110.852474,145.086852,-49.498763,18.197238,0.000000,94.769228,0.545938,300.000000,0.000000,0.453974,63.127988
10.510000,1861.148914,62.630302,111.034297,144.991174,-49.768613,18.182296,0.000000,94.922203,0.546091,300.000000,0.000000,0.453957,62.630302
10.520000,1862.597625,62.129756,111.216257,144.871005,-50.054549,18.195996,0.000000,95.076077,0.546242,300.000000,0.000000,0.453899,62.129756
10.530000,1864.044919,61.626361,111.398785,144.729453,-50.339544,18.252777,0.000000,95.230972,0.546394,300.000000,0.000000,0.453798,61.626361
10.540000,1865.490689,61.120474,111.582463,144.577037,-50.588748,18.367817,0.000000,95.387008,0.546545,300.000000,0.000000,0.453655,61.120474
10.550000,1866.935046,60.613045,111.767867,144.435681,-50.742815,18.540394,0.000000,95.544307,0.546696,300.000000,0.000000,0.453473,60.613045
10.560000,1868.378402,60.105504,111.955207,144.335626,-50.754150,18.733961,0.000000,95.702915,0.546847,300.000000,0.000000,0.453274,60.105504
10.570000,1869.821219,59.599062,112.144189,144.281668,-50.644157,18.898198,0.000000,95.862831,0.546997,300.000000,0.000000,0.453076,59.599062
10.580000,1871.263831,59.094498,112.334318,144.261178,-50.456416,19.012905,0.000000,96.024054,0.547147,300.000000,0.000000,0.452877,59.094498
10.590000,1872.706457,58.592268,112.525118,144.262650,-50.223028,19.080061,0.000000,96.186581,0.547297,300.000000,0.000000,0.452678,58.592268
10.600000,1874.149245,58.092644,112.716187,144.278712,-49.962427,19.106871,0.000000,96.350411,0.547446,300.000000,0.000000,0.452481,58.092644
10.610000,1875.592294,57.595794,112.907185,144.304993,-49.684963,19.099781,0.000000,96.515542,0.547596,300.000000,0.000000,0.452284,57.595794
10.620000,1877.035684,57.101825,113.097819,144.338941,-49.396866,19.063441,0.000000,96.681970,0.547745,300.000000,0.000000,0.452089,57.101825
10.630000,1878.479476,56.610799,113.287828,144.379217,-49.102634,19.000848,0.000000,96.849689,0.547893,300.000000,0.000000,0.451897,56.610799
10.640000,1879.923736,56.122720,113.476963,144.426019,-48.807940,18.913526,0.000000,97.018685,0.548042,300.000000,0.000000,0.451716,56.122720
10.650000,1881.368797,55.636748,113.664921,144.506057,-48.597181,18.795756,0.000000,97.188717,0.548190,300.000000,0.000000,0.451696,55.636748
10.660000,1882.812202,55.146856,113.850647,144.340520,-48.989138,18.572600,0.000000,97.357682,0.548338,300.000000,0.000000,0.451522,55.146856
10.670000,1884.253844,54.653003,114.034383,144.164182,-49.385379,18.373620,0.000000,97.525561,0.548486,300.000000,0.000000,0.451336,54.653003
10.680000,1885.693662,54.155191,114.216408,143.981854,-49.781166,18.202577,0.000000,97.692349,0.548634,300.000000,0.000000,0.451146,54.155191
10.690000,1887.131612,53.653459,114.397049,143.794968,-50.173234,18.064068,0.000000,97.858045,0.548781,300.000000,0.000000,0.450955,53.653459
10.700000,1888.567659,53.147889,114.576699,143.604660,-50.556969,17.964985,0.000000,98.022648,0.548928,300.000000,0.000000,0.450765,53.147889
10.710000,1890.001787,52.638647,114.755855,143.412794,-50.924167,17.915588,0.000000,98.186158,0.549075,300.000000,0.000000,0.450574,52.638647
10.720000,1891.434022,52.126059,114.935155,143.223517,-51.258800,17.929964,0.000000,98.348575,0.549222,300.000000,0.000000,0.450384,52.126059
10.730000,1892.864486,51.610760,115.115374,143.046411,-51.529899,18.021919,0.000000,98.509899,0.549369,300.000000,0.000000,0.450194,51.610760
10.740000,1894.293480,51.093859,115.297238,142.899397,-51.690167,18.186459,0.000000,98.670133,0.549515,300.000000,0.000000,0.450004,51.093859
10.750000,1895.721524,50.576714,115.481039,142.804398,-51.714440,18.380060,0.000000,98.829334,0.549662,300.000000,0.000000,0.449832,50.576714
10.760000,1897.149116,50.060233,115.666537,142.759192,-51.648115,18.549778,0.000000,98.987627,0.549808,300.000000,0.000000,0.449700,50.060233
10.770000,1898.576590,49.544766,115.853294,142.747395,-51.546702,18.675723,0.000000,99.145130,0.549954,300.000000,0.000000,0.449610,49.544766
10.780000,1900.004155,49.030315,116.040898,142.756482,-51.445057,18.760393,0.000000,99.301963,0.550100,300.000000,0.000000,0.449562,49.030315
10.790000,1901.431937,48.516705,116.229011,142.778229,-51.361064,18.811288,0.000000,99.458246,0.550246,300.000000,0.000000,0.449554,48.516705
10.800000,1902.860006,48.003669,116.417364,142.806893,-51.303618,18.835327,0.000000,99.614096,0.550391,300.000000,0.000000,0.449582,48.003669
10.810000,1904.288386,47.490897,116.605744,142.838000,-51.277191,18.838029,0.000000,99.769631,0.550537,300.000000,0.000000,0.449640,47.490897
10.820000,1905.717063,46.978057,116.793982,142.867718,-51.284018,18.823769,0.000000,99.924970,0.550682,300.000000,0.000000,0.449721,46.978057
10.830000,1907.145988,46.464805,116.981944,142.892547,-51.325140,18.796168,0.000000,100.080230,0.550828,300.000000,0.000000,0.449817,46.464805
10.840000,1908.575080,45.950796,117.169528,142.909168,-51.400896,18.758414,0.000000,100.235530,0.550973,300.000000,0.000000,0.449921,45.950796
10.850000,1910.004224,45.435684,117.356663,142.914359,-51.511172,18.713542,0.000000,100.390989,0.551118,300.000000,0.000000,0.450025,45.435684
10.860000,1911.433273,44.919130,117.543310,142.904968,-51.655482,18.664680,0.000000,100.546725,0.551263,300.000000,0.000000,0.450122,44.919130
10.870000,1912.862053,44.400800,117.729463,142.877920,-51.832949,18.615339,0.000000,100.702859,0.551408,300.000000,0.000000,0.450204,44.400800
10.880000,1914.290355,43.880379,117.915161,142.830283,-52.042150,18.569776,0.000000,100.859511,0.551553,300.000000,0.000000,0.450263,43.880379
10.890000,1915.717950,43.357571,118.100496,142.759420,-52.280719,18.533532,0.000000,101.016801,0.551698,300.000000,0.000000,0.450292,43.357571
10.900000,1917.144583,42.832127,118.285639,142.663366,-52.544443,18.514259,0.000000,101.174851,0.551843,300.000000,0.000000,0.450285,42.832127
10.910000,1918.570000,42.303876,118.470868,142.541712,-52.825142,18.522912,0.000000,101.333783,0.551988,300.000000,0.000000,0.450236,42.303876
10.920000,1919.993978,41.772818,118.656616,142.397749,-53.105714,18.574756,0.000000,101.493720,0.552133,300.000000,0.000000,0.450144,41.772818
